opportunity_id,sales_agent,product,account,deal_stage,close_date
4263,Violet Mclelland,GTXPro,UNKNOWN,Engaging,
4264,Anna Snelling,GTX Basic,Genco Pura Olive Oil Company,Won,2017-09-11
4265,Cassey Cress,GTX Basic,Kan-code,Lost,2017-07-01
4266,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-08-11
4267,Cecily Lampkin,MG Special,Genco Pura Olive Oil Company,Lost,2017-07-07
4268,Daniell Hammack,GTXPro,Massive Dynamic,Lost,2017-08-14
4269,Darcel Schlecht,GTXPro,Condax,Lost,2017-07-07
4270,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-07-06
4271,Darcel Schlecht,GTXPro,Streethex,Won,2017-07-07
4272,Darcel Schlecht,MG Special,Toughzap,Won,2017-09-29
4273,Donn Cantrell,GTXPro,Iselectrics,Won,2017-07-02
4274,Elease Gluck,MG Advanced,Kan-code,Lost,2017-07-07
4275,Gladys Colclough,GTX Plus Basic,Konmatfix,Lost,2017-08-29
4276,Gladys Colclough,MG Special,Konmatfix,Lost,2017-07-09
4277,Gladys Colclough,MG Advanced,Conecom,Won,2017-07-07
4278,Hayden Neloms,MG Advanced,Konex,Lost,2017-09-14
4279,James Ascencio,GTXPro,Plexzap,Lost,2017-07-04
4280,James Ascencio,GTX Basic,Xx-holding,Won,2017-08-10
4281,Jonathan Berthelot,GTX Plus Basic,Finhigh,Lost,2017-07-03
4282,Jonathan Berthelot,MG Advanced,Dontechi,Lost,2017-07-05
4283,Jonathan Berthelot,GTX Basic,Ron-tech,Won,2017-09-02
4284,Kary Hendrixson,GTX Basic,J-Texon,Won,2017-09-27
4285,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-07-04
4286,Kary Hendrixson,GTXPro,Nam-zim,Won,2017-09-13
4287,Lajuana Vencill,GTX Basic,Finhigh,Won,2017-08-11
4288,Markita Hansen,GTX Plus Pro,Goodsilron,Lost,2017-07-05
4289,Moses Frase,GTX Plus Pro,Betatech,Lost,2017-08-24
4290,Moses Frase,GTX Basic,Isdom,Won,2017-09-30
4291,Rosie Papadopoulos,MG Advanced,UNKNOWN,Engaging,
4292,Versie Hillebrand,GTX Basic,Dontechi,Won,2017-07-02
4293,Vicki Laflamme,GTX Plus Basic,Blackzim,Won,2017-09-07
4294,Vicki Laflamme,GTXPro,Scotfind,Won,2017-07-03
4295,Vicki Laflamme,MG Advanced,Faxquote,Won,2017-09-09
4296,Violet Mclelland,MG Advanced,Nam-zim,Engaging,
4297,Violet Mclelland,MG Special,Gekko & Co,Won,2017-09-30
4298,Anna Snelling,GTX Plus Basic,Betatech,Won,2017-07-10
4299,Cassey Cress,MG Advanced,Iselectrics,Lost,2017-07-08
4300,Corliss Cosme,GTX Plus Basic,UNKNOWN,Engaging,
4301,Darcel Schlecht,GTXPro,Statholdings,Lost,2017-07-06
4302,Darcel Schlecht,GTXPro,Warephase,Won,2017-07-08
4303,Darcel Schlecht,MG Special,Globex Corporation,Won,2017-07-06
4304,Garret Kinder,GTX Plus Basic,Kan-code,Won,2017-07-08
4305,Garret Kinder,MG Special,Mathtouch,Won,2017-09-07
4306,Garret Kinder,MG Special,Xx-zobam,Won,2017-07-08
4307,Gladys Colclough,GTX Plus Basic,Isdom,Won,2017-07-07
4308,Jonathan Berthelot,GTX Plus Basic,Ron-tech,Won,2017-09-02
4309,Kami Bicknell,GTX Plus Basic,Rantouch,Won,2017-08-28
4310,Kami Bicknell,MG Advanced,Kan-code,Won,2017-09-12
4311,Kary Hendrixson,GTX Basic,UNKNOWN,Engaging,
4312,Kary Hendrixson,GTX Basic,Sonron,Lost,2017-07-06
4313,Lajuana Vencill,MG Special,Scottech,Lost,2017-08-31
4314,Lajuana Vencill,MG Advanced,Streethex,Lost,2017-07-06
4315,Markita Hansen,GTXPro,UNKNOWN,Engaging,
4316,Markita Hansen,GTX Basic,Hottechi,Lost,2017-07-10
4317,Markita Hansen,MG Special,Condax,Lost,2017-07-06
4318,Markita Hansen,MG Special,Singletechno,Lost,2017-07-06
4319,Maureen Marcano,GTXPro,Dalttechnology,Lost,2017-07-10
4320,Moses Frase,MG Advanced,Rundofase,Won,2017-07-06
4321,Niesha Huffines,GTXPro,Konmatfix,Lost,2017-07-08
4322,Niesha Huffines,GTX Basic,Treequote,Won,2017-08-09
4323,Reed Clapper,GTXPro,Plussunin,Won,2017-07-09
4324,Rosalina Dieter,GTXPro,Sonron,Won,2017-08-19
4325,Rosalina Dieter,MG Special,Groovestreet,Won,2017-09-03
4326,Versie Hillebrand,GTX Basic,Konmatfix,Won,2017-07-10
4327,Vicki Laflamme,MG Advanced,UNKNOWN,Engaging,
4328,Vicki Laflamme,MG Special,Finjob,Lost,2017-07-05
4329,Vicki Laflamme,GTXPro,Newex,Won,2017-07-04
4330,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-07-08
4331,Violet Mclelland,GTXPro,Mathtouch,Won,2017-07-09
4332,Violet Mclelland,MG Advanced,Kinnamplus,Won,2017-07-11
4333,Wilburn Farren,MG Advanced,Kinnamplus,Won,2017-09-10
4334,Zane Levy,GTX Basic,Goodsilron,Won,2017-07-10
4335,Anna Snelling,GTX Basic,Betatech,Won,2017-09-27
4336,Boris Faz,GTX Plus Basic,UNKNOWN,Engaging,
4337,Boris Faz,GTX Plus Basic,Yearin,Won,2017-07-02
4338,Cassey Cress,GTX Plus Pro,Initech,Lost,2017-07-10
4339,Cassey Cress,MG Advanced,Betasoloin,Won,2017-09-26
4340,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Won,2017-09-15
4341,Corliss Cosme,GTX Basic,Silis,Lost,2017-07-12
4342,Daniell Hammack,GTX Plus Basic,Plussunin,Lost,2017-07-08
4343,Daniell Hammack,GTX Plus Basic,Iselectrics,Won,2017-09-27
4344,Darcel Schlecht,GTX Basic,Warephase,Won,2017-09-29
4345,Darcel Schlecht,GTXPro,Conecom,Won,2017-07-06
4346,Elease Gluck,MG Special,Labdrill,Won,2017-07-09
4347,Gladys Colclough,MG Special,Statholdings,Lost,2017-08-28
4348,James Ascencio,GTX Plus Basic,UNKNOWN,Engaging,
4349,James Ascencio,GTXPro,Y-corporation,Lost,2017-07-08
4350,Jonathan Berthelot,GTX Basic,Warephase,Lost,2017-07-07
4351,Markita Hansen,MG Special,Doncon,Lost,2017-07-01
4352,Marty Freudenburg,MG Advanced,Konmatfix,Won,2017-07-09
4353,Maureen Marcano,GTX Plus Pro,Cheers,Won,2017-07-07
4354,Moses Frase,GTX Basic,Condax,Lost,2017-11-01
4355,Niesha Huffines,GTXPro,Dontechi,Lost,2017-07-01
4356,Reed Clapper,GTX Plus Pro,Condax,Lost,2017-07-07
4357,Reed Clapper,GTX Plus Pro,Massive Dynamic,Won,2017-09-19
4358,Reed Clapper,MG Special,Bluth Company,Won,2017-09-18
4359,Reed Clapper,MG Advanced,Zencorporation,Won,2017-07-11
4360,Rosalina Dieter,MG Special,Nam-zim,Won,2017-07-09
4361,Rosie Papadopoulos,MG Advanced,Donquadtech,Lost,2017-07-02
4362,Versie Hillebrand,MG Special,dambase,Won,2017-07-11
4363,Versie Hillebrand,MG Special,Dontechi,Won,2017-07-01
4364,Vicki Laflamme,GTX Basic,Y-corporation,Lost,2017-07-12
4365,Violet Mclelland,GTX Basic,Acme Corporation,Lost,2017-09-23
4366,Boris Faz,GTX Plus Basic,Streethex,Engaging,
4367,Boris Faz,GTX Plus Basic,Acme Corporation,Lost,2017-08-15
4368,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Won,2017-07-11
4369,Corliss Cosme,GTX Plus Pro,UNKNOWN,Engaging,
4370,Corliss Cosme,MG Advanced,UNKNOWN,Engaging,
4371,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,2017-07-11
4372,Darcel Schlecht,GTXPro,Rangreen,Won,2017-09-23
4373,Donn Cantrell,GTX Basic,Condax,Won,2017-09-25
4374,Elease Gluck,GTX Plus Pro,Dalttechnology,Lost,2017-11-03
4375,Garret Kinder,MG Special,Betasoloin,Lost,2017-09-16
4376,Gladys Colclough,MG Advanced,Isdom,Won,2017-07-06
4377,Hayden Neloms,GTX Plus Basic,UNKNOWN,Engaging,
4378,Jonathan Berthelot,GTX Basic,Hottechi,Lost,2017-07-03
4379,Jonathan Berthelot,MG Special,Toughzap,Lost,2017-08-27
4380,Jonathan Berthelot,GTX Basic,Scottech,Won,2017-07-11
4381,Jonathan Berthelot,GTX Plus Basic,Codehow,Won,2017-08-11
4382,Kary Hendrixson,GTXPro,Dalttechnology,Engaging,
4383,Kary Hendrixson,GTX Basic,Dalttechnology,Won,2017-07-07
4384,Lajuana Vencill,MG Advanced,Isdom,Lost,2017-07-03
4385,Markita Hansen,MG Special,Sonron,Lost,2017-07-03
4386,Markita Hansen,MG Advanced,Hottechi,Lost,2017-07-08
4387,Markita Hansen,GTX Basic,J-Texon,Won,2017-07-12
4388,Markita Hansen,GTXPro,Doncon,Won,2017-07-09
4389,Markita Hansen,MG Special,Green-Plus,Won,2017-07-02
4390,Markita Hansen,MG Advanced,Konex,Won,2017-09-30
4391,Marty Freudenburg,GTX Plus Pro,Stanredtax,Won,2017-07-09
4392,Marty Freudenburg,MG Advanced,Domzoom,Won,2017-07-11
4393,Maureen Marcano,GTX Plus Basic,Fasehatice,Lost,2017-07-07
4394,Maureen Marcano,GTX Plus Pro,Goodsilron,Won,2017-07-10
4395,Maureen Marcano,GTXPro,Lexiqvolax,Won,2017-08-07
4396,Niesha Huffines,GTX Plus Basic,Toughzap,Lost,2017-07-10
4397,Niesha Huffines,MG Special,Warephase,Won,2017-07-12
4398,Reed Clapper,GTXPro,Mathtouch,Lost,2017-07-03
4399,Reed Clapper,GTXPro,Kan-code,Won,2017-08-23
4400,Rosie Papadopoulos,MG Advanced,UNKNOWN,Engaging,
4401,Versie Hillebrand,MG Advanced,Stanredtax,Lost,2017-07-13
4402,Vicki Laflamme,GTX Basic,UNKNOWN,Engaging,
4403,Vicki Laflamme,GTX Basic,Kan-code,Won,2017-07-11
4404,Violet Mclelland,MG Special,Umbrella Corporation,Lost,2017-07-03
4405,Wilburn Farren,GTX Plus Pro,Betasoloin,Lost,2017-08-06
4406,Anna Snelling,GTX Plus Basic,Bioholding,Lost,2017-07-10
4407,Anna Snelling,MG Advanced,Stanredtax,Lost,2017-07-13
4408,Anna Snelling,GTX Plus Basic,Statholdings,Won,2017-07-09
4409,Boris Faz,GTXPro,UNKNOWN,Engaging,
4410,Boris Faz,GTX Plus Pro,Vehement Capital Partners,Lost,2017-09-17
4411,Cassey Cress,GTX Basic,Bioplex,Lost,2017-07-03
4412,Cassey Cress,GTX Plus Pro,Zathunicon,Won,2017-07-04
4413,Cecily Lampkin,GTX Basic,Rundofase,Won,2017-07-04
4414,Corliss Cosme,GTXPro,UNKNOWN,Engaging,
4415,Corliss Cosme,GTXPro,Ontomedia,Won,2017-07-08
4416,Daniell Hammack,GTX Plus Basic,Condax,Engaging,
4417,Daniell Hammack,GTX Plus Pro,Bluth Company,Lost,2017-07-03
4418,Darcel Schlecht,GTX Plus Pro,Finhigh,Won,2017-07-04
4419,Elease Gluck,MG Special,UNKNOWN,Engaging,
4420,Elease Gluck,MG Advanced,Condax,Lost,2017-07-11
4421,Gladys Colclough,GTX Plus Pro,Stanredtax,Lost,2017-08-24
4422,Gladys Colclough,MG Advanced,Codehow,Lost,2017-07-03
4423,James Ascencio,GTX Plus Pro,Hatfan,Won,2017-09-16
4424,Kami Bicknell,GTXPro,UNKNOWN,Engaging,
4425,Kami Bicknell,GTX Basic,Rantouch,Lost,2017-08-16
4426,Kami Bicknell,GTX Basic,Plexzap,Won,2017-08-11
4427,Kary Hendrixson,GTX Plus Basic,Betasoloin,Engaging,
4428,Lajuana Vencill,GTX Basic,Ron-tech,Lost,2017-07-04
4429,Markita Hansen,GTX Basic,Konex,Lost,2017-07-09
4430,Niesha Huffines,GTX Plus Basic,Funholding,Won,2017-09-23
4431,Vicki Laflamme,MG Advanced,Fasehatice,Lost,2017-08-31
4432,Vicki Laflamme,MG Advanced,Lexiqvolax,Lost,2017-07-03
4433,Violet Mclelland,MG Special,Yearin,Won,2017-07-13
4434,Zane Levy,MG Advanced,Sunnamplex,Lost,2017-07-06
4435,Zane Levy,GTXPro,Doncon,Won,2017-08-26
4436,Boris Faz,GTXPro,Massive Dynamic,Won,2017-08-26
4437,Cecily Lampkin,MG Special,Condax,Won,2017-09-23
4438,Cecily Lampkin,MG Special,Warephase,Won,2017-08-31
4439,Darcel Schlecht,GTXPro,Inity,Lost,2017-07-04
4440,Darcel Schlecht,MG Advanced,Gogozoom,Lost,2017-07-12
4441,Donn Cantrell,GTX Basic,Initech,Lost,2017-09-25
4442,Donn Cantrell,GTX Plus Pro,Plussunin,Lost,2017-09-10
4443,Donn Cantrell,GTX Basic,Kan-code,Won,2017-07-12
4444,Donn Cantrell,GTX Plus Pro,Konex,Won,2017-07-04
4445,James Ascencio,GTX Plus Pro,Rantouch,Lost,2017-07-04
4446,James Ascencio,GTX Plus Pro,Singletechno,Lost,2017-07-05
4447,James Ascencio,GTX Plus Pro,Sunnamplex,Lost,2017-07-10
4448,James Ascencio,GTX Plus Pro,Lexiqvolax,Won,2017-09-27
4449,Jonathan Berthelot,MG Advanced,Hottechi,Won,2017-07-05
4450,Kami Bicknell,GTX Plus Basic,Y-corporation,Lost,2017-08-15
4451,Kami Bicknell,MG Special,Hatfan,Won,2017-09-02
4452,Kary Hendrixson,GTX Basic,UNKNOWN,Engaging,
4453,Kary Hendrixson,GTX Plus Basic,Cheers,Won,2017-07-12
4454,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-07-13
4455,Kary Hendrixson,GTXPro,Y-corporation,Won,2017-08-12
4456,Lajuana Vencill,MG Advanced,Bioholding,Won,2017-09-23
4457,Lajuana Vencill,MG Advanced,Dontechi,Won,2017-09-02
4458,Marty Freudenburg,GTX Plus Basic,Funholding,Won,2017-07-11
4459,Maureen Marcano,MG Advanced,Y-corporation,Lost,2017-07-09
4460,Moses Frase,GTX Basic,Conecom,Won,2017-09-06
4461,Versie Hillebrand,GTX Basic,Toughzap,Won,2017-11-02
4462,Vicki Laflamme,GTX Basic,Lexiqvolax,Won,2017-07-14
4463,Violet Mclelland,MG Special,Donware,Lost,2017-07-16
4464,Wilburn Farren,MG Advanced,Betasoloin,Lost,2017-07-12
4465,Wilburn Farren,MG Advanced,Donquadtech,Won,2017-09-07
4466,Zane Levy,MG Special,Y-corporation,Lost,2017-08-22
4467,Anna Snelling,GTX Plus Pro,Cancity,Lost,2017-07-14
4468,Anna Snelling,MG Special,Dontechi,Won,2017-07-06
4469,Cassey Cress,GTX Plus Pro,Scottech,Engaging,
4470,Cassey Cress,GTX Basic,Opentech,Lost,2017-09-11
4471,Darcel Schlecht,GTX Plus Basic,Inity,Lost,2017-07-12
4472,Darcel Schlecht,GTX Plus Basic,Ron-tech,Won,2017-09-05
4473,Darcel Schlecht,GTXPro,Rundofase,Won,2017-07-05
4474,Donn Cantrell,GTX Basic,Mathtouch,Lost,2017-07-05
4475,Donn Cantrell,GTX Basic,Plussunin,Lost,2017-09-26
4476,Donn Cantrell,GTX Basic,Betasoloin,Won,2017-09-23
4477,Donn Cantrell,GTXPro,Bubba Gump,Won,2017-07-13
4478,Gladys Colclough,MG Special,Inity,Lost,2017-11-03
4479,Kami Bicknell,GTXPro,Goodsilron,Lost,2017-07-06
4480,Kary Hendrixson,MG Advanced,UNKNOWN,Engaging,
4481,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2017-07-11
4482,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-07-10
4483,Markita Hansen,GTX Basic,Plexzap,Lost,2017-09-19
4484,Maureen Marcano,MG Special,UNKNOWN,Engaging,
4485,Moses Frase,MG Special,Hottechi,Lost,2017-07-11
4486,Moses Frase,GTX Basic,Domzoom,Won,2017-09-25
4487,Moses Frase,GTX Plus Basic,Ron-tech,Won,2017-07-05
4488,Moses Frase,MG Special,Zumgoity,Won,2017-07-09
4489,Niesha Huffines,GTX Basic,Treequote,Lost,2017-07-15
4490,Versie Hillebrand,MG Special,Scottech,Lost,2017-07-06
4491,Versie Hillebrand,MG Special,Cancity,Won,2017-07-05
4492,Vicki Laflamme,MG Advanced,Kan-code,Lost,2017-07-12
4493,Vicki Laflamme,GTX Plus Pro,Plusstrip,Won,2017-07-14
4494,Wilburn Farren,GTX Plus Pro,Ganjaflex,Won,2017-08-27
4495,Zane Levy,GTXPro,Rantouch,Lost,2017-07-09
4496,Zane Levy,MG Special,Plexzap,Won,2017-09-21
4497,Anna Snelling,GTX Basic,Domzoom,Won,2017-08-28
4498,Cassey Cress,GTX Basic,UNKNOWN,Engaging,
4499,Cassey Cress,GTX Plus Basic,Iselectrics,Lost,2017-07-12
4500,Cassey Cress,GTX Plus Pro,Zathunicon,Lost,2017-07-13
4501,Cassey Cress,GTX Plus Basic,Betasoloin,Won,2017-07-14
4502,Cassey Cress,MG Advanced,The New York Inquirer,Won,2017-07-06
4503,Corliss Cosme,GTX Plus Pro,Bluth Company,Lost,2017-07-14
4504,Daniell Hammack,GTX Plus Basic,Plussunin,Lost,2017-07-16
4505,Darcel Schlecht,GTXPro,Hottechi,Won,2017-08-29
4506,Donn Cantrell,GTX Basic,Kinnamplus,Lost,2017-07-06
4507,Donn Cantrell,GTXPro,Xx-zobam,Lost,2017-07-09
4508,Donn Cantrell,GTXPro,Umbrella Corporation,Won,2017-08-10
4509,Garret Kinder,GTX Plus Basic,Vehement Capital Partners,Won,2017-09-29
4510,James Ascencio,GTXPro,Hottechi,Won,2017-07-06
4511,Jonathan Berthelot,MG Advanced,Dontechi,Lost,2017-07-06
4512,Jonathan Berthelot,GTXPro,Globex Corporation,Won,2017-07-17
4513,Kami Bicknell,GTX Basic,UNKNOWN,Engaging,
4514,Kami Bicknell,GTX Plus Basic,Konex,Won,2017-07-12
4515,Kary Hendrixson,GTX Plus Pro,Dalttechnology,Engaging,
4516,Kary Hendrixson,GTX Basic,Sunnamplex,Won,2017-07-15
4517,Kary Hendrixson,GTX Plus Basic,Zoomit,Won,2017-09-26
4518,Lajuana Vencill,GTX Basic,dambase,Lost,2017-07-07
4519,Markita Hansen,MG Special,Groovestreet,Lost,2017-08-23
4520,Marty Freudenburg,MG Advanced,Globex Corporation,Lost,2017-07-13
4521,Marty Freudenburg,MG Advanced,Codehow,Won,2017-08-08
4522,Maureen Marcano,GTX Plus Pro,Zoomit,Lost,2017-07-13
4523,Rosalina Dieter,MG Special,Plusstrip,Lost,2017-07-07
4524,Rosie Papadopoulos,MG Advanced,Kinnamplus,Engaging,
4525,Rosie Papadopoulos,MG Special,Kan-code,Won,2017-07-14
4526,Versie Hillebrand,MG Special,Codehow,Lost,2017-07-10
4527,Vicki Laflamme,GTX Basic,Hottechi,Lost,2017-07-06
4528,Zane Levy,GTXPro,Cheers,Lost,2017-07-17
4529,Zane Levy,GTX Basic,Y-corporation,Won,2017-09-20
4530,Anna Snelling,GTX Plus Pro,Treequote,Lost,2017-07-16
4531,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-07-07
4532,Cassey Cress,GTX Plus Pro,Plussunin,Won,2017-09-01
4533,Cecily Lampkin,GTX Basic,Inity,Won,2017-07-08
4534,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2017-07-14
4535,Corliss Cosme,GTX Plus Basic,UNKNOWN,Engaging,
4536,Corliss Cosme,GTXPro,Vehement Capital Partners,Lost,2017-07-15
4537,Daniell Hammack,MG Advanced,UNKNOWN,Engaging,
4538,Daniell Hammack,GTX Plus Pro,Massive Dynamic,Lost,2017-07-18
4539,Daniell Hammack,GTXPro,Xx-zobam,Lost,2017-07-07
4540,Darcel Schlecht,GTXPro,Streethex,Won,2017-09-12
4541,Darcel Schlecht,GTXPro,Treequote,Won,2017-07-12
4542,Donn Cantrell,MG Advanced,Zotware,Won,2017-07-17
4543,Garret Kinder,GTXPro,Condax,Won,2017-07-14
4544,Hayden Neloms,MG Advanced,Sonron,Won,2017-07-14
4545,Kami Bicknell,GTX Basic,Green-Plus,Lost,2017-07-12
4546,Kary Hendrixson,GTXPro,Kan-code,Lost,2017-07-16
4547,Kary Hendrixson,GTXPro,Kan-code,Won,2017-09-06
4548,Marty Freudenburg,GTX Basic,Condax,Lost,2017-07-07
4549,Marty Freudenburg,GTX Plus Pro,Funholding,Won,2017-07-07
4550,Maureen Marcano,GTXPro,UNKNOWN,Engaging,
4551,Maureen Marcano,MG Advanced,Labdrill,Won,2017-07-16
4552,Moses Frase,MG Special,Toughzap,Lost,2017-07-17
4553,Moses Frase,MG Advanced,Stanredtax,Lost,2017-07-13
4554,Rosalina Dieter,GTX Basic,Labdrill,Lost,2017-07-11
4555,Vicki Laflamme,GTX Basic,Faxquote,Won,2017-07-13
4556,Violet Mclelland,MG Special,Ontomedia,Lost,2017-07-16
4557,Zane Levy,GTX Plus Basic,Goodsilron,Lost,2017-07-13
4558,Zane Levy,GTX Basic,J-Texon,Won,2017-09-27
4559,Anna Snelling,GTX Basic,Inity,Lost,2017-07-15
4560,Anna Snelling,MG Special,Rangreen,Lost,2017-07-13
4561,Boris Faz,GTXPro,UNKNOWN,Engaging,
4562,Boris Faz,GTX Basic,Betasoloin,Won,2017-07-09
4563,Cassey Cress,GTX Plus Basic,Umbrella Corporation,Engaging,
4564,Cassey Cress,MG Special,Opentech,Won,2017-09-07
4565,Cecily Lampkin,MG Special,Statholdings,Lost,2017-07-17
4566,Cecily Lampkin,GTX Basic,Isdom,Won,2017-07-15
4567,Cecily Lampkin,GTX Plus Pro,Codehow,Won,2017-09-18
4568,Corliss Cosme,GTX Basic,Silis,Lost,2017-07-14
4569,Corliss Cosme,GTX Plus Pro,Kan-code,Won,2017-09-17
4570,Daniell Hammack,GTX Plus Basic,Bluth Company,Won,2017-07-09
4571,Daniell Hammack,GTXPro,Acme Corporation,Won,2017-07-08
4572,Donn Cantrell,GTX Basic,Ontomedia,Won,2017-09-08
4573,Elease Gluck,MG Advanced,Hatfan,Lost,2017-09-07
4574,Jonathan Berthelot,MG Special,Dontechi,Won,2017-07-11
4575,Kami Bicknell,MG Advanced,Xx-holding,Lost,2017-07-09
4576,Kary Hendrixson,GTX Plus Pro,Conecom,Engaging,
4577,Kary Hendrixson,GTX Basic,Konex,Lost,2017-07-09
4578,Kary Hendrixson,GTX Basic,Finjob,Won,2017-07-09
4579,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-07-17
4580,Lajuana Vencill,MG Special,Hottechi,Won,2017-09-11
4581,Markita Hansen,GTXPro,Scotfind,Won,2017-09-05
4582,Marty Freudenburg,GTX Plus Basic,Inity,Won,2017-07-17
4583,Moses Frase,GTX Basic,Scottech,Lost,2017-07-15
4584,Niesha Huffines,GTX Plus Basic,Betatech,Won,2017-07-11
4585,Reed Clapper,GTX Plus Basic,Xx-zobam,Lost,2017-09-17
4586,Rosalina Dieter,MG Special,Xx-holding,Won,2017-09-11
4587,Rosie Papadopoulos,GTX Plus Pro,UNKNOWN,Engaging,
4588,Vicki Laflamme,MG Advanced,Golddex,Lost,2017-07-09
4589,Vicki Laflamme,GTX Plus Pro,Green-Plus,Won,2017-07-13
4590,Violet Mclelland,MG Special,UNKNOWN,Engaging,
4591,Violet Mclelland,GTX Basic,Kinnamplus,Lost,2017-07-14
4592,Violet Mclelland,MG Advanced,Xx-zobam,Lost,2017-07-15
4593,Anna Snelling,MG Special,Gogozoom,Won,2017-11-06
4594,Boris Faz,GTX Basic,Finhigh,Engaging,
4595,Cassey Cress,GTX Plus Basic,Donware,Lost,2017-07-15
4596,Cassey Cress,GTX Plus Basic,Konex,Won,2017-07-16
4597,Corliss Cosme,GTX Basic,Acme Corporation,Engaging,
4598,Corliss Cosme,MG Advanced,Plussunin,Lost,2017-07-09
4599,Corliss Cosme,GTXPro,Umbrella Corporation,Won,2017-07-19
4600,Darcel Schlecht,MG Special,Betatech,Won,2017-07-16
4601,Donn Cantrell,GTX Plus Basic,Kinnamplus,Won,2017-07-14
4602,Donn Cantrell,GTX Plus Basic,Yearin,Won,2017-09-28
4603,Donn Cantrell,MG Special,Konex,Won,2017-07-14
4604,Elease Gluck,GTXPro,Groovestreet,Won,2017-09-09
4605,Garret Kinder,GTX Basic,Kinnamplus,Won,2017-07-09
4606,James Ascencio,GTX Basic,UNKNOWN,Engaging,
4607,James Ascencio,GTX Basic,Zoomit,Won,2017-08-29
4608,James Ascencio,GTX Plus Pro,Kan-code,Won,2017-07-16
4609,Jonathan Berthelot,GTX Basic,Scottech,Lost,2017-07-09
4610,Jonathan Berthelot,GTX Basic,Warephase,Lost,2017-09-12
4611,Kary Hendrixson,MG Advanced,Y-corporation,Lost,2017-09-28
4612,Kary Hendrixson,GTX Plus Basic,Green-Plus,Won,2017-07-09
4613,Markita Hansen,GTX Basic,Groovestreet,Lost,2017-07-15
4614,Maureen Marcano,GTXPro,Finjob,Won,2017-09-19
4615,Reed Clapper,GTXPro,Umbrella Corporation,Lost,2017-07-17
4616,Reed Clapper,GTXPro,Kan-code,Won,2017-07-15
4617,Rosalina Dieter,MG Special,Y-corporation,Lost,2017-07-10
4618,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,2017-07-09
4619,Vicki Laflamme,MG Advanced,Hottechi,Won,2017-08-31
4620,Violet Mclelland,GTX Plus Basic,UNKNOWN,Engaging,
4621,Violet Mclelland,MG Special,Plussunin,Engaging,
4622,Violet Mclelland,MG Advanced,Mathtouch,Lost,2017-07-10
4623,Zane Levy,GTX Basic,Finjob,Lost,2017-07-16
4624,Zane Levy,GTX Plus Basic,Green-Plus,Lost,2017-07-16
4625,Zane Levy,GTX Plus Pro,Doncon,Lost,2017-07-17
4626,Zane Levy,GTX Plus Pro,Rantouch,Lost,2017-07-15
4627,Zane Levy,GTXPro,Hatfan,Lost,2017-11-09
4628,Zane Levy,GTX Plus Pro,Kan-code,Won,2017-07-17
4629,Anna Snelling,GTX Basic,Genco Pura Olive Oil Company,Won,2017-09-16
4630,Boris Faz,GTX Basic,Zathunicon,Won,2017-07-16
4631,Cassey Cress,GTX Plus Pro,UNKNOWN,Engaging,
4632,Cassey Cress,MG Advanced,Silis,Lost,2017-07-15
4633,Corliss Cosme,GTX Basic,Gekko & Co,Won,2017-07-10
4634,Corliss Cosme,GTX Plus Basic,Zathunicon,Won,2017-07-15
4635,Corliss Cosme,GTX Plus Pro,Umbrella Corporation,Won,2017-07-18
4636,Daniell Hammack,GTXPro,Betatech,Engaging,
4637,Darcel Schlecht,GTX Basic,Rundofase,Won,2017-09-08
4638,Donn Cantrell,GTX Plus Basic,Donware,Won,2017-08-31
4639,Donn Cantrell,GTX Plus Basic,Gekko & Co,Won,2017-09-18
4640,Donn Cantrell,GTX Plus Pro,Yearin,Won,2017-09-16
4641,Elease Gluck,GTX Plus Basic,UNKNOWN,Engaging,
4642,Gladys Colclough,GTX Basic,Dontechi,Lost,2017-07-17
4643,Gladys Colclough,GTX Plus Basic,Stanredtax,Won,2017-08-28
4644,Gladys Colclough,GTXPro,Funholding,Won,2017-07-11
4645,Jonathan Berthelot,MG Special,Cancity,Won,2017-07-19
4646,Kami Bicknell,GTX Basic,Sonron,Lost,2017-07-14
4647,Lajuana Vencill,GTX Plus Basic,Inity,Won,2017-07-13
4648,Marty Freudenburg,MG Special,Conecom,Won,2017-09-01
4649,Moses Frase,MG Advanced,Ron-tech,Lost,2017-07-13
4650,Moses Frase,GTX Plus Pro,Warephase,Won,2017-07-18
4651,Niesha Huffines,GTX Plus Pro,Rangreen,Lost,2017-07-19
4652,Niesha Huffines,GTX Plus Pro,Betatech,Won,2017-09-24
4653,Reed Clapper,MG Advanced,Gekko & Co,Lost,2017-07-17
